Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,PDF
0.889305785,228941,AndrÃ© Silva,ST,84,85,51000000,110000,25,6/11/1995,185,84,112172,RB Leipzig,German 1. Bundesliga,1,ST,33,,2/07/2021,2026,38,Portugal,1354,SUB,9,Right,3,4,3,74,84,69,83,45,77,60,87,86,79,84,84,76,33,63,85,77,71,77,86,75,83,88,79,76,78,75,59,87,74,90,84,36,40,21,14,13,7,11,8,,84+1,84+1,84+1,80,83,83,83,80,81+3,81+3,81+3,78+3,76+3,76+3,76+3,78+3,62+3,64+3,64+3,64+3,62+3,60+3,59+3,59+3,59+3,60+3,19+3,https://cdn.sofifa.net/players/228/941/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,1
0.217146732,153079,S. AgÃ¼ero,ST,87,87,51000000,260000,33,2/06/1988,173,70,241,FC Barcelona,Spain Primera Division,1,ST,19,,1/07/2021,2023,52,Argentina,1369,SUB,9,Right,4,4,4,71,89,75,87,33,69,70,93,78,80,85,86,83,73,64,88,75,68,82,89,90,90,78,62,74,83,65,24,91,80,75,91,30,29,24,13,15,6,11,14,,86+1,86+1,86+1,83,85,85,85,83,84+3,84+3,84+3,80+3,75+3,75+3,75+3,80+3,57+3,57+3,57+3,57+3,57+3,54+3,50+3,50+3,50+3,54+3,21+3,https://cdn.sofifa.net/players/153/079/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,0
0.40918008,222665,M. Ã˜degaard,"CAM, CM",82,88,49000000,89000,22,17/12/1998,178,68,1,Arsenal,English Premier League,1,AM,8,,20/08/2021,2026,36,Norway,1352,RM,10,Left,2,5,3,77,74,83,84,58,62,84,73,52,83,73,85,81,83,81,85,80,75,85,74,83,76,46,78,56,77,63,65,76,86,63,76,65,49,51,14,15,15,8,10,,74+3,74+3,74+3,81,79,79,79,81,81+3,81+3,81+3,81+3,79+3,79+3,79+3,81+3,72+3,70+3,70+3,70+3,72+3,68+3,60+3,60+3,60+3,68+3,19+3,https://cdn.sofifa.net/players/222/665/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1352/60.png,https://cdn.sofifa.net/flags/no.png,6
0.635146869,227796,C. Pulisic,"LW, RW, LM",82,88,49000000,120000,22,18/09/1998,177,69,5,Chelsea,English Premier League,1,AM,10,,2/01/2019,2024,95,United States of America,1387,LW,10,Right,4,4,3,89,70,73,86,37,59,74,73,50,77,70,88,69,58,59,85,91,87,87,78,88,77,79,76,54,57,45,33,79,80,61,80,38,32,47,8,12,13,16,14,,75+3,75+3,75+3,81,80,80,80,81,79+3,79+3,79+3,80+3,72+3,72+3,72+3,80+3,64+3,57+3,57+3,57+3,64+3,60+3,49+3,49+3,49+3,60+3,20+3,https://cdn.sofifa.net/players/227/796/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png,6
0.027963752,205988,L. Shaw,LB,84,86,48500000,140000,25,12/07/1995,181,75,11,Manchester United,English Premier League,1,CB,23,,27/06/2014,2023,14,England,1318,LB,3,Left,2,3,2,79,54,79,80,81,80,85,44,78,82,56,80,83,54,69,82,76,81,75,82,77,70,83,80,79,54,84,79,78,81,44,83,83,83,79,10,12,13,7,7,,71+2,71+2,71+2,76,75,75,75,76,76+2,76+2,76+2,78+2,78+2,78+2,78+2,78+2,81+2,80+2,80+2,80+2,81+2,81+2,81+2,81+2,81+2,81+2,17+2,https://cdn.sofifa.net/players/205/988/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,2
0.489148955,213565,T. Lemar,"LM, CM, RM",83,86,48000000,71000,25,12/11/1995,171,66,240,AtlÃ©tico de Madrid,Spain Primera Division,1,MID,11,,1/07/2018,2023,18,France,1335,SUB,8,Left,3,4,3,82,76,82,86,59,63,83,75,54,83,76,88,85,81,76,86,84,80,88,81,82,79,69,76,55,77,63,66,80,83,68,79,55,59,63,11,15,13,7,14,,77+3,77+3,77+3,83,82,82,82,83,83+3,83+3,83+3,82+3,80+3,80+3,80+3,82+3,74+3,71+3,71+3,71+3,74+3,71+3,63+3,63+3,63+3,71+3,19+3,https://cdn.sofifa.net/players/213/565/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,3
0.987730075,189332,Jordi Alba,"LB, LM",86,86,47000000,200000,32,21/03/1989,170,68,241,FC Barcelona,Spain Primera Division,1,CB,18,,1/07/2012,2024,45,Spain,1362,LB,18,Left,3,3,3,86,69,81,83,77,71,85,73,70,85,60,81,80,63,79,85,87,86,90,80,85,64,80,87,61,66,75,81,83,78,59,80,74,78,80,13,15,13,6,13,,76+3,76+3,76+3,82,80,80,80,82,81+3,81+3,81+3,83+3,81+3,81+3,81+3,83+3,82+3,80+3,80+3,80+3,82+3,82+3,76+3,76+3,76+3,82+3,19+3,https://cdn.sofifa.net/players/189/332/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,0
0.65893047,231943,Richarlison,"ST, LW, LM",82,87,46500000,100000,24,10/05/1997,181,71,7,Everton,English Premier League,1,MID,7,,24/07/2018,2024,54,Brazil,,,,Right,5,4,3,83,78,73,83,53,80,73,80,83,79,75,86,74,65,61,83,85,81,79,82,73,83,86,83,77,70,84,46,83,74,77,81,45,58,48,12,7,8,11,13,,82+3,82+3,82+3,81,81,81,81,81,80+3,80+3,80+3,80+3,75+3,75+3,75+3,80+3,68+3,66+3,66+3,66+3,68+3,67+3,64+3,64+3,64+3,67+3,18+3,https://cdn.sofifa.net/players/231/943/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png,5
0.095439757,233419,Raphinha,"RM, RW",82,87,46000000,89000,24,14/12/1996,176,68,8,Leeds United,English Premier League,1,MID,10,,6/10/2020,2024,54,Brazil,,,,Left,4,4,2,91,76,76,84,49,72,78,74,45,76,72,86,81,75,70,83,90,91,88,82,79,81,74,84,64,76,76,55,81,77,73,78,45,54,38,8,7,13,8,14,,76+2,76+2,76+2,82,81,81,81,82,80+2,80+2,80+2,81+2,76+2,76+2,76+2,81+2,69+2,66+2,66+2,66+2,69+2,66+2,58+2,58+2,58+2,66+2,17+2,https://cdn.sofifa.net/players/233/419/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png,5
0.380416908,224293,RÃºben Neves,CM,82,87,46000000,89000,24,13/03/1997,180,80,110,Wolverhampton Wanderers,English Premier League,1,MID,8,,8/07/2017,2024,38,Portugal,1354,SUB,18,Right,4,3,2,59,75,85,77,74,73,78,66,53,88,82,76,85,84,85,82,64,54,68,80,73,86,67,79,67,84,83,78,65,86,76,84,76,77,70,16,12,10,8,10,,71+2,71+2,71+2,75,75,75,75,75,78+2,78+2,78+2,76+2,81+2,81+2,81+2,76+2,76+2,80+2,80+2,80+2,76+2,74+2,73+2,73+2,73+2,74+2,19+2,https://cdn.sofifa.net/players/224/293/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,5
0.840551125,220651,AngeliÃ±o,"LWB, LM",83,86,46000000,77000,24,4/01/1997,175,69,112172,RB Leipzig,German 1. Bundesliga,1,CB,3,,12/02/2021,2025,45,Spain,,,,Left,3,4,2,78,71,82,84,76,70,88,70,65,81,63,84,83,76,81,84,85,73,83,82,85,80,73,85,60,69,77,80,79,79,55,81,77,74,80,13,6,13,13,13,,76+2,76+2,76+2,81,79,79,79,81,80+2,80+2,80+2,82+2,80+2,80+2,80+2,82+2,81+2,79+2,79+2,79+2,81+2,80+2,75+2,75+2,75+2,80+2,19+2,https://cdn.sofifa.net/players/220/651/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/es.png,3
0.322466846,233731,A. Isak,ST,82,86,45000000,37000,21,21/09/1999,192,77,457,Real Sociedad,Spain Primera Division,1,ST,19,,1/07/2019,2026,46,Sweden,1363,LS,11,Right,5,4,2,84,82,68,79,29,69,61,83,77,79,83,79,70,57,47,82,82,85,79,81,66,84,71,70,75,77,52,29,86,76,75,77,25,21,18,7,6,9,7,11,,82+2,82+2,82+2,79,81,81,81,79,79+2,79+2,79+2,77+2,70+2,70+2,70+2,77+2,56+2,52+2,52+2,52+2,56+2,52+2,47+2,47+2,47+2,52+2,16+2,https://cdn.sofifa.net/players/233/731/22_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1363/60.png,https://cdn.sofifa.net/flags/se.png,4
0.853682392,198176,S. de Vrij,CB,85,85,45000000,145000,29,5/02/1992,189,78,44,Inter,Italian Serie A,1,CB,6,,1/07/2018,2023,34,Netherlands,105035,RCB,6,Right,3,2,3,72,41,64,70,87,79,49,25,84,75,27,66,45,16,71,75,69,74,61,85,59,65,79,80,79,60,77,87,31,70,41,85,89,87,85,8,10,7,14,13,,59+3,59+3,59+3,61,62,62,62,61,65+3,65+3,65+3,64+3,71+3,71+3,71+3,64+3,77+3,81+3,81+3,81+3,77+3,79+3,84+1,84+1,84+1,79+3,19+3,https://cdn.sofifa.net/players/198/176/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,0
0.561223252,208418,Y. Carrasco,"LM, ST",84,84,45000000,81000,27,4/09/1993,185,73,240,AtlÃ©tico de Madrid,Spain Primera Division,1,MID,21,,8/09/2020,2024,7,Belgium,1325,SUB,11,Right,4,4,3,88,81,78,85,45,67,81,81,53,79,70,88,81,79,73,85,89,88,87,80,73,85,71,80,61,82,65,43,80,77,81,79,44,47,35,9,11,9,10,10,,79+3,79+3,79+3,83,82,82,82,83,82+2,82+2,82+2,82+2,76+3,76+3,76+3,82+2,67+3,63+3,63+3,63+3,67+3,63+3,54+3,54+3,54+3,63+3,18+3,https://cdn.sofifa.net/players/208/418/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png,0
0.704652935,237383,A. Bastoni,CB,80,89,44500000,77000,22,13/04/1999,190,75,44,Inter,Italian Serie A,1,CB,95,,31/08/2017,2024,27,Italy,1343,SUB,23,Left,3,2,1,65,33,65,69,82,80,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,11,5,9,11,12,,56+2,56+2,56+2,60,58,58,58,60,60+2,60+2,60+2,64+2,67+2,67+2,67+2,64+2,76+2,77+2,77+2,77+2,76+2,77+2,80+2,80+2,80+2,77+2,17+2,https://cdn.sofifa.net/players/237/383/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,9
0.909894879,176580,L. SuÃ¡rez,ST,88,88,44500000,135000,34,24/01/1987,182,83,240,AtlÃ©tico de Madrid,Spain Primera Division,1,ST,9,,25/09/2020,2022,60,Uruguay,,,,Right,4,3,5,72,90,82,84,47,83,80,93,84,83,90,83,86,82,77,86,76,69,75,92,78,89,69,78,85,88,87,41,91,84,83,87,42,45,38,27,25,31,33,37,,87+1,87+1,87+1,84,86,86,86,84,85+3,85+3,85+3,83+3,80+3,80+3,80+3,83+3,66+3,67+3,67+3,67+3,66+3,63+3,61+3,61+3,61+3,63+3,37+3,https://cdn.sofifa.net/players/176/580/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png,0
0.126489453,235410,Y. En-Nesyri,"ST, LW",82,86,44000000,37000,24,1/06/1997,188,78,481,Sevilla FC,Spain Primera Division,1,ST,15,,16/01/2020,2025,129,Morocco,,,,Left,4,3,2,78,83,58,78,35,76,48,89,84,69,76,84,63,47,58,79,74,81,68,80,47,83,83,76,76,75,76,31,82,52,67,74,27,31,27,13,9,14,9,13,,82+2,82+2,82+2,75,78,78,78,75,74+2,74+2,74+2,73+2,67+2,67+2,67+2,73+2,55+2,54+2,54+2,54+2,55+2,53+2,52+2,52+2,52+2,53+2,19+2,https://cdn.sofifa.net/players/235/410/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ma.png,4
0.933137345,211688,GayÃ ,"LB, LWB, LM",83,86,43500000,48000,26,25/05/1995,172,66,461,Valencia CF,Spain Primera Division,1,CB,14,,13/09/2012,2023,45,Spain,1362,SUB,14,Left,3,4,3,83,61,77,80,79,73,80,61,58,81,58,79,80,49,75,82,81,85,82,84,78,62,53,87,66,59,76,80,76,75,52,76,79,82,84,13,10,9,12,9,,71+3,71+3,71+3,78,76,76,76,78,77+3,77+3,77+3,79+3,78+3,78+3,78+3,79+3,82+3,80+3,80+3,80+3,82+3,81+3,76+3,76+3,76+3,81+3,19+3,https://cdn.sofifa.net/players/211/688/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,3
0.043685924,234378,D. Rice,"CDM, CM",82,87,43000000,69000,22,14/01/1999,185,80,19,West Ham United,English Premier League,1,CDM,41,,29/06/2016,2024,14,England,1318,CDM,4,Right,3,2,1,66,53,71,74,81,79,50,42,71,82,40,75,58,53,80,79,64,68,53,77,61,70,74,84,76,60,82,83,54,75,71,80,80,83,80,8,11,14,5,9,,64+2,64+2,64+2,66,68,68,68,66,71+2,71+2,71+2,70+2,76+2,76+2,76+2,70+2,76+2,81+2,81+2,81+2,76+2,76+2,79+2,79+2,79+2,76+2,16+2,https://cdn.sofifa.net/players/234/378/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,5
0.173241015,207862,M. Ginter,CB,84,85,42500000,45000,27,19/01/1994,191,86,23,Borussia MÃ¶nchengladbach,German 1. Bundesliga,1,CB,28,,4/07/2017,2022,21,Germany,,,,Right,3,2,3,62,58,72,66,86,79,68,55,84,79,53,61,44,42,78,75,54,69,55,86,49,74,77,75,84,46,74,84,55,72,67,71,87,89,79,12,10,6,8,10,,68+3,68+3,68+3,66,67,67,67,66,68+3,68+3,68+3,69+3,74+3,74+3,74+3,69+3,77+3,81+3,81+3,81+3,77+3,79+3,83+2,83+2,83+2,79+3,18+3,https://cdn.sofifa.net/players/207/862/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png,1
0.758817664,198706,Luis Alberto,"CAM, CM, CF",84,84,42500000,95000,28,28/09/1992,183,74,46,Lazio,Italian Serie A,1,MID,10,,31/08/2016,2025,45,Spain,,,,Right,3,4,2,60,76,86,84,57,59,69,77,49,92,76,85,86,79,90,91,61,59,69,74,83,78,53,75,64,76,29,59,76,92,56,78,58,58,52,6,8,6,12,11,,74+2,74+2,74+2,79,80,80,80,79,83+1,83+1,83+1,80+2,83+1,83+1,83+1,80+2,69+2,71+2,71+2,71+2,69+2,65+2,59+2,59+2,59+2,65+2,16+2,https://cdn.sofifa.net/players/198/706/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/es.png,0
0.313881489,208574,F. KostiÄ‡,"LM, LWB",84,84,42500000,52000,28,1/11/1992,184,82,1824,Eintracht Frankfurt,German 1. Bundesliga,1,MID,10,,17/05/2019,2023,51,Serbia,,,,Left,2,3,3,88,77,82,83,68,80,91,75,59,80,70,85,79,80,75,82,89,88,76,82,79,85,67,90,77,78,80,63,79,81,64,80,69,72,68,13,14,12,12,13,,78+3,78+3,78+3,83,81,81,81,83,81+3,81+3,81+3,83+1,79+3,79+3,79+3,83+1,79+3,75+3,75+3,75+3,79+3,77+3,71+3,71+3,71+3,77+3,21+3,https://cdn.sofifa.net/players/208/574/22_120.png,https://cdn.sofifa.net/teams/1824/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/rs.png,0
0.959476696,222077,M. Locatelli,"CDM, CM",82,87,42000000,74000,23,8/01/1998,185,75,45,Juventus,Italian Serie A,1,CDM,27,,19/08/2021,2023,27,Italy,1343,SUB,5,Right,4,3,2,61,72,79,77,79,79,70,69,68,85,64,78,68,64,83,80,62,60,69,83,60,77,65,89,78,80,72,79,73,82,60,77,80,82,74,11,12,11,10,15,,74+2,74+2,74+2,75,76,76,76,75,78+2,78+2,78+2,77+2,82+2,82+2,82+2,77+2,78+2,81+2,81+2,81+2,78+2,77+2,77+2,77+2,77+2,77+2,20+2,https://cdn.sofifa.net/players/222/077/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,5
0.035142857,229391,Palhinha,"CDM, CM",82,87,41000000,18000,25,9/07/1995,190,82,237,Sporting CP,Portuguese Liga ZON SAGRES,1,MID,6,,1/07/2015,2025,38,Portugal,1354,CDM,6,Right,4,2,1,60,65,70,72,85,88,59,62,79,76,54,74,61,45,78,76,57,62,60,77,44,76,81,87,88,67,89,83,67,71,56,82,85,87,86,14,10,8,7,7,,71+2,71+2,71+2,69,71,71,71,69,71+2,71+2,71+2,71+2,76+2,76+2,76+2,71+2,77+2,81+2,81+2,81+2,77+2,78+2,83+2,83+2,83+2,78+2,17+2,https://cdn.sofifa.net/players/229/391/22_120.png,https://cdn.sofifa.net/teams/237/60.png,https://cdn.sofifa.net/flags/pt.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,5
0.124666649,209889,R. Guerreiro,"LB, LM",84,84,40500000,79000,27,22/12/1993,170,71,22,Borussia Dortmund,German 1. Bundesliga,1,CB,13,,1/07/2016,2023,38,Portugal,1354,LB,5,Left,2,4,3,75,77,85,88,76,58,84,77,43,88,79,88,85,82,82,87,84,67,88,86,90,79,53,79,50,80,52,83,79,85,44,86,79,79,78,12,6,8,11,8,,76+3,76+3,76+3,83,82,82,82,83,84,84,84,83+1,84,84,84,83+1,82+2,80+3,80+3,80+3,82+2,80+3,71+3,71+3,71+3,80+3,18+3,https://cdn.sofifa.net/players/209/889/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,0
0.894126442,205632,L. Ocampos,"LW, RW",83,83,39500000,46000,26,11/07/1994,188,84,481,Sevilla FC,Spain Primera Division,1,AM,5,,3/07/2019,2024,52,Argentina,,,,Right,3,4,2,81,84,78,83,63,84,79,86,77,80,81,85,80,65,72,84,80,82,79,85,61,84,80,91,81,80,82,72,84,79,79,82,58,61,55,11,8,15,12,7,,83,83,83,83,83,83,83,83,82+1,82+1,82+1,82+1,80+2,80+2,80+2,82+1,75+2,74+2,74+2,74+2,75+2,73+2,71+2,71+2,71+2,73+2,18+2,https://cdn.sofifa.net/players/205/632/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ar.png,0
0.048535898,224411,GonÃ§alo Guedes,"LM, ST, CF",81,86,39000000,39000,24,29/11/1996,179,68,461,Valencia CF,Spain Primera Division,1,ST,7,,29/08/2018,2024,38,Portugal,,,,Right,4,4,2,86,79,76,82,36,68,81,76,58,76,71,83,76,70,69,81,85,87,84,79,75,84,63,74,68,84,64,50,77,76,69,78,24,34,30,9,12,11,9,9,,77+2,77+2,77+2,80,79,79,79,80,79+2,79+2,79+2,79+2,73+2,73+2,73+2,79+2,63+2,59+2,59+2,59+2,63+2,59+2,50+2,50+2,50+2,59+2,17+2,https://cdn.sofifa.net/players/224/411/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,5
0.580521624,232411,C. Nkunku,"CAM, CM, CF",81,86,39000000,72000,23,14/11/1997,179,72,112172,RB Leipzig,German 1. Bundesliga,1,AM,18,,18/07/2019,2024,18,France,,,,Right,3,4,2,79,74,81,85,69,65,81,74,59,83,59,86,81,76,80,86,81,78,85,78,83,79,59,74,63,76,59,69,78,81,65,79,69,72,70,5,6,10,15,7,,76+2,76+2,76+2,81,80,80,80,81,81+2,81+2,81+2,81+2,80+2,80+2,80+2,81+2,76+2,75+2,75+2,75+2,76+2,75+2,69+2,69+2,69+2,75+2,16+2,https://cdn.sofifa.net/players/232/411/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/fr.png,5
0.190354551,233927,Lucas PaquetÃ¡,"CM, CAM",81,86,38500000,65000,23,27/08/1997,180,72,66,Olympique Lyonnais,French Ligue 1,1,AM,10,,1/10/2020,2025,54,Brazil,,,,Left,3,4,2,74,75,79,83,69,78,71,74,60,82,71,85,80,73,79,84,72,76,76,82,79,77,79,84,74,74,78,72,80,82,75,84,69,72,63,14,9,12,11,11,,76+2,76+2,76+2,79,80,80,80,79,81+2,81+2,81+2,80+2,81+2,81+2,81+2,80+2,75+2,77+2,77+2,77+2,75+2,74+2,72+2,72+2,72+2,74+2,19+2,https://cdn.sofifa.net/players/233/927/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png,5
0.760596204,221479,D. Calvert-Lewin,ST,81,85,37500000,90000,24,16/03/1997,187,71,7,Everton,English Premier League,1,ST,9,,31/08/2016,2025,14,England,1318,SUB,18,Right,3,3,2,83,77,64,77,39,82,65,82,89,72,73,76,64,54,47,80,76,89,72,81,65,79,91,80,83,65,78,35,84,64,77,76,38,31,23,12,12,8,7,11,,81+2,81+2,81+2,76,78,78,78,76,74+2,74+2,74+2,75+2,67+2,67+2,67+2,75+2,59+2,56+2,56+2,56+2,59+2,57+2,55+2,55+2,55+2,57+2,18+2,https://cdn.sofifa.net/players/221/479/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,4
0.855192216,252371,J. Bellingham,"CM, LM",79,89,37000000,21000,18,29/06/2003,186,75,22,Borussia Dortmund,German 1. Bundesliga,1,MID,22,,23/07/2020,2025,14,England,1318,SUB,21,Right,4,3,2,75,69,73,80,75,77,62,69,57,79,64,80,58,45,78,80,78,73,81,82,77,74,75,87,71,69,82,77,72,78,56,76,78,78,69,14,11,10,5,8,,73+2,73+2,73+2,76,76,76,76,76,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,76+2,78+2,78+2,78+2,76+2,75+2,75+2,75+2,75+2,75+2,18+2,https://cdn.sofifa.net/players/252/371/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,10
0.751840392,210035,Grimaldo,"LB, LM, LWB",82,85,37000000,18000,25,20/09/1995,171,69,234,SL Benfica,Portuguese Liga ZON SAGRES,1,CDM,3,,4/01/2016,2023,45,Spain,,,,Left,2,3,3,87,65,81,83,74,71,82,52,66,83,61,83,85,81,79,83,86,87,84,83,86,79,64,90,63,79,69,79,77,78,54,83,71,76,74,7,13,10,7,13,,73+3,73+3,73+3,79,78,78,78,79,80+3,80+3,80+3,81+3,81+3,81+3,81+3,81+3,81+3,78+3,78+3,78+3,81+3,80+3,74+3,74+3,74+3,80+3,18+3,https://cdn.sofifa.net/players/210/035/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/es.png,3
0.315955535,189575,Muniain,"CAM, RM, LM",83,83,36500000,44000,28,19/12/1992,170,66,448,Athletic Club de Bilbao,Spain Primera Division,1,MID,10,,1/08/2009,2024,45,Spain,,,,Right,3,4,2,81,76,82,87,51,61,81,79,43,85,68,87,84,78,74,87,84,78,91,80,94,72,72,77,49,77,66,45,81,84,61,82,58,55,38,10,5,5,13,12,,75+2,75+2,75+2,83,82,82,82,83,83,83,83,83,79+2,79+2,79+2,83,69+2,67+2,67+2,67+2,69+2,65+2,56+2,56+2,56+2,65+2,17+2,https://cdn.sofifa.net/players/189/575/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.523036912,236792,T. SouÄek,"CDM, CM",82,85,36000000,81000,26,27/02/1995,192,86,19,West Ham United,English Premier League,1,CDM,28,,27/07/2020,2024,12,Czechia,1330,RDM,15,Right,3,3,1,64,72,74,74,82,85,69,73,83,81,59,74,63,53,76,77,61,66,66,81,58,73,90,92,84,70,76,83,75,72,70,78,81,82,79,11,13,5,6,8,,75+2,75+2,75+2,73,74,74,74,73,75+2,75+2,75+2,75+2,78+2,78+2,78+2,75+2,78+2,81+2,81+2,81+2,78+2,79+2,81+2,81+2,81+2,79+2,17+2,https://cdn.sofifa.net/players/236/792/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png,3
