sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
230312,Gabri PrestÃ£o,GK,79,79,12000000,26000,29,29/02/1992,186,80,1048,Internacional,Campeonato Brasileiro SÃ©rie A,1,GK,44,,8/07/2021,2024,54,Brazil,1370,SUB,23,Right,3,1,1,,,,,,,8,9,7,11,8,18,12,13,12,20,58,62,66,76,43,53,60,23,60,12,35,12,5,60,15,64,22,9,16,81,75,71,77,82,60,27+2,27+2,27+2,28,29,29,29,28,29+2,29+2,29+2,27+2,25+2,25+2,25+2,27+2,24+2,24+2,24+2,24+2,24+2,25+2,25+2,25+2,25+2,25+2,78+1,https://cdn.sofifa.net/players/230/312/22_120.png,https://cdn.sofifa.net/teams/1048/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
230498,Luimo Boas Santos,ST,79,79,21000000,27000,21,29/02/2000,176,73,1053,Santos,Campeonato Brasileiro SÃ©rie A,1,ST,9,,8/07/2021,2024,54,Brazil,1370,SUB,11,Right,4,4,1,83,79,65,81,28,64,42,81,76,74,76,82,79,60,56,81,86,80,82,85,73,75,87,79,63,82,43,20,82,75,74,73,27,20,19,9,12,8,10,9,,79,79,79,77,80-1,80-1,80-1,77,79,79,79,75+2,70+2,70+2,70+2,75+2,53+2,51+2,51+2,51+2,53+2,50+2,44+2,44+2,44+2,50+2,18+2,https://cdn.sofifa.net/players/230/498/22_120.png,https://cdn.sofifa.net/teams/1053/60.png,https://cdn.sofifa.net/flags/br.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
232432,L. JoviÄ‡,ST,79,84,27000000,130000,23,23/12/1997,182,85,243,Real Madrid CF,Spain Primera Division,1,SUB,16,,1/07/2019,2024,51,Serbia,,,,Right,5,3,1,75,80,68,78,29,74,67,82,79,72,83,78,77,46,61,80,74,76,76,80,77,82,76,75,78,75,62,23,81,70,66,78,25,26,16,8,7,12,9,13,,79+2,79+2,79+2,77,78,78,78,77,76+2,76+2,76+2,75+2,69+2,69+2,69+2,75+2,55+2,53+2,53+2,53+2,55+2,51+2,47+2,47+2,47+2,51+2,17+2,https://cdn.sofifa.net/players/232/432/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
232580,Gabriel,CB,79,84,24000000,65000,23,19/12/1997,190,87,1,Arsenal,English Premier League,1,CB,6,,1/09/2020,2025,54,Brazil,,,,Left,2,2,2,68,36,60,58,80,80,38,31,82,75,28,52,47,27,71,66,62,72,51,78,37,51,70,67,86,30,82,78,44,59,40,74,80,81,78,12,8,13,10,7,,57+2,57+2,57+2,55,57,57,57,55,59+2,59+2,59+2,59+2,65+2,65+2,65+2,59+2,69+2,75+2,75+2,75+2,69+2,72+2,79+2,79+2,79+2,72+2,17+2,https://cdn.sofifa.net/players/232/580/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
232665,M. Arambarri,"CDM, CM",79,84,23500000,29000,25,30/09/1995,175,74,1860,Getafe CF,Spain Primera Division,1,CDM,18,,1/07/2018,2023,60,Uruguay,,,,Right,3,3,1,47,60,72,72,77,76,59,49,62,79,43,72,66,54,78,79,42,51,55,77,73,77,56,73,76,75,83,78,60,74,50,65,79,80,79,7,13,13,15,7,,65+2,65+2,65+2,66,68,68,68,66,70+2,70+2,70+2,68+2,75+2,75+2,75+2,68+2,72+2,78+2,78+2,78+2,72+2,72+2,76+2,76+2,76+2,72+2,18+2,https://cdn.sofifa.net/players/232/665/22_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
232730,D. Kamada,"CAM, CF",79,82,24000000,29000,24,5/08/1996,184,76,1824,Eintracht Frankfurt,German 1. Bundesliga,1,AM,15,,1/07/2017,2023,163,Japan,,,,Right,4,3,2,75,68,79,83,41,59,75,69,53,80,66,85,75,68,79,83,83,69,82,72,80,65,68,73,57,67,44,35,79,83,71,80,38,46,34,6,10,11,6,11,,71+2,71+2,71+2,78,77,77,77,78,79+2,79+2,79+2,79+2,75+2,75+2,75+2,79+2,62+2,60+2,60+2,60+2,62+2,58+2,50+2,50+2,50+2,58+2,15+2,https://cdn.sofifa.net/players/232/730/22_120.png,https://cdn.sofifa.net/teams/1824/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/jp.png
232756,F. Tomori,CB,79,85,25000000,35000,23,19/12/1997,185,79,47,AC Milan,Italian Serie A,1,CB,23,,1/07/2021,2025,14,England,,,,Right,4,2,2,82,37,57,65,80,79,56,33,77,70,32,60,38,40,60,65,78,86,73,79,62,42,81,73,81,45,79,79,33,40,27,76,80,82,80,10,13,10,11,7,,56+2,56+2,56+2,59,56,56,56,59,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,74+2,73+2,73+2,73+2,74+2,76+2,79+2,79+2,79+2,76+2,18+2,https://cdn.sofifa.net/players/232/756/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gb-eng.png
233738,Zubeldia,"CB, CM, CDM",79,84,24000000,29000,24,30/03/1997,181,73,457,Real Sociedad,Spain Primera Division,1,SUB,5,,1/07/2015,2024,45,Spain,,,,Right,3,2,1,68,67,75,73,79,81,65,67,73,81,47,70,73,65,79,78,60,74,70,81,74,75,79,83,78,68,86,81,65,74,51,73,80,80,79,6,8,9,10,13,,72+2,72+2,72+2,71,72,72,72,71,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,77+2,80+2,80+2,80+2,77+2,77+2,79+2,79+2,79+2,77+2,17+2,https://cdn.sofifa.net/players/233/738/22_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
234035,Odriozola,RB,79,82,21500000,120000,25,14/12/1995,176,66,110374,Fiorentina,Italian Serie A,1,RES,29,Real Madrid CF,,2022,45,Spain,,,,Right,3,3,1,84,55,71,75,74,65,81,48,73,76,48,76,71,30,70,76,83,85,75,74,78,61,71,78,59,59,62,73,69,63,62,67,73,76,77,11,12,10,5,14,,67+2,67+2,67+2,72,70,70,70,72,71+2,71+2,71+2,74+2,72+2,72+2,72+2,74+2,77+2,73+2,73+2,73+2,77+2,77+2,72+2,72+2,72+2,77+2,17+2,https://cdn.sofifa.net/players/234/035/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/es.png
234236,P. Schick,ST,79,82,23500000,57000,25,24/01/1996,191,85,32,Bayer 04 Leverkusen,German 1. Bundesliga,1,ST,14,,8/09/2020,2025,12,Czechia,1330,ST,10,Left,2,4,3,70,79,70,80,35,68,64,81,80,77,74,80,78,56,62,83,71,70,83,78,67,77,71,64,74,79,59,25,81,69,65,73,44,24,19,11,15,8,9,14,,79+3,79+3,79+3,77,78,78,78,77,77+3,77+3,77+3,75+3,70+3,70+3,70+3,75+3,55+3,55+3,55+3,55+3,55+3,52+3,50+3,50+3,50+3,52+3,19+3,https://cdn.sofifa.net/players/234/236/22_120.png,https://cdn.sofifa.net/teams/32/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png
234612,J. IkonÃ©,"RM, ST",79,83,25000000,36000,23,2/05/1998,175,73,65,LOSC Lille,French Ligue 1,1,MID,10,,2/07/2018,2023,18,France,,,,Left,3,4,3,89,70,74,83,35,60,73,70,39,74,59,83,78,72,65,81,90,89,92,76,82,75,33,72,55,68,65,34,76,79,70,79,32,36,36,9,8,13,8,14,,72+3,72+3,72+3,79,77,77,77,79,78+3,78+3,78+3,78+3,71+3,71+3,71+3,78+3,61+3,57+3,57+3,57+3,61+3,57+3,46+3,46+3,46+3,57+3,17+3,https://cdn.sofifa.net/players/234/612/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
235073,G. Kobel,GK,79,84,21500000,36000,23,6/12/1997,195,88,22,Borussia Dortmund,German 1. Bundesliga,1,GK,1,,1/07/2021,2026,47,Switzerland,,,,Right,3,1,1,,,,,,,13,10,13,39,10,24,13,12,33,34,26,26,34,77,24,58,44,21,81,10,24,14,10,55,12,66,15,15,15,80,78,77,74,83,26,30+2,30+2,30+2,29,32,32,32,29,34+2,34+2,34+2,30+2,35+2,35+2,35+2,30+2,26+2,31+2,31+2,31+2,26+2,24+2,28+2,28+2,28+2,24+2,78+2,https://cdn.sofifa.net/players/235/073/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
235688,Lucas VerÃ­ssimo,CB,79,84,23000000,15000,25,2/07/1995,188,77,234,SL Benfica,Portuguese Liga ZON SAGRES,1,CB,4,,1/02/2021,2025,54,Brazil,,,,Right,2,2,1,81,39,57,59,80,79,35,30,81,70,28,56,31,32,72,63,80,82,50,78,56,59,81,73,79,45,84,80,25,56,44,71,81,78,77,6,15,15,12,10,,56+2,56+2,56+2,55,56,56,56,55,58+2,58+2,58+2,59+2,64+2,64+2,64+2,59+2,70+2,74+2,74+2,74+2,70+2,73+2,79+2,79+2,79+2,73+2,18+2,https://cdn.sofifa.net/players/235/688/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png
236480,Y. Bissouma,"CDM, CM",79,84,24500000,50000,24,30/08/1996,182,80,1808,Brighton & Hove Albion,English Premier League,1,MID,8,,17/07/2018,2023,126,Mali,,,,Right,3,4,1,70,68,75,78,77,75,65,58,65,80,65,80,62,75,77,78,69,71,73,79,77,82,80,80,73,79,74,81,68,76,58,75,73,83,76,12,8,8,12,8,,71+2,71+2,71+2,73,74,74,74,73,75+2,75+2,75+2,74+2,78+2,78+2,78+2,74+2,76+2,78+2,78+2,78+2,76+2,76+2,76+2,76+2,76+2,76+2,17+2,https://cdn.sofifa.net/players/236/480/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ml.png
236506,M. Senesi,CB,79,85,25000000,12000,24,10/05/1997,183,78,246,Feyenoord,Holland Eredivisie,1,CB,4,,2/09/2019,2023,52,Argentina,,,,Left,3,2,2,61,39,63,71,81,78,53,32,79,75,25,70,31,22,73,74,67,56,62,76,61,55,81,71,82,43,75,81,32,65,40,77,83,82,78,10,13,11,7,8,,57+2,57+2,57+2,60,60,60,60,60,63+2,63+2,63+2,63+2,69+2,69+2,69+2,63+2,72+2,77+2,77+2,77+2,72+2,74+2,79+2,79+2,79+2,74+2,17+2,https://cdn.sofifa.net/players/236/506/22_120.png,https://cdn.sofifa.net/teams/246/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/ar.png
236572,O. Wijndal,LB,79,84,25000000,10000,21,28/11/1999,176,65,1906,AZ Alkmaar,Holland Eredivisie,1,CB,5,,1/07/2016,2023,34,Netherlands,,,,Left,2,3,2,84,53,74,78,74,74,76,48,60,80,61,76,68,44,70,80,85,84,82,78,79,64,64,86,68,49,78,76,71,75,42,75,74,76,74,8,12,6,9,13,,68+2,68+2,68+2,74,72,72,72,74,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,74+2,74+2,74+2,77+2,18+2,https://cdn.sofifa.net/players/236/572/22_120.png,https://cdn.sofifa.net/teams/1906/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
236610,M. Kean,ST,79,87,39500000,69000,21,28/02/2000,182,72,45,Juventus,Italian Serie A,1,SUB,18,Everton,,2023,27,Italy,,,,Right,3,3,2,85,77,56,78,40,75,48,81,76,68,72,80,67,44,39,76,84,85,75,74,79,84,76,71,85,66,57,31,81,58,65,72,40,36,30,13,8,10,7,9,,79+2,79+2,79+2,74,76,76,76,74,72+2,72+2,72+2,71+2,63+2,63+2,63+2,71+2,56+2,53+2,53+2,53+2,56+2,54+2,53+2,53+2,53+2,54+2,16+2,https://cdn.sofifa.net/players/236/610/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
236632,David Neres,"RW, LW",79,83,25000000,19000,24,3/03/1997,176,66,245,Ajax,Holland Eredivisie,1,SUB,7,,1/02/2017,2023,54,Brazil,,,,Left,3,5,3,85,72,73,85,37,64,67,74,45,78,72,85,70,52,69,85,86,85,90,75,86,73,56,73,64,67,55,35,75,79,69,79,42,32,29,14,10,5,13,6,,74+3,74+3,74+3,79,78,78,78,79,79+3,79+3,79+3,79+3,73+3,73+3,73+3,79+3,61+3,58+3,58+3,58+3,61+3,56+3,48+3,48+3,48+3,56+3,18+3,https://cdn.sofifa.net/players/236/632/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/br.png
237239,E. Bardhi,"LM, CM",79,80,21000000,32000,25,2/07/1995,172,64,1853,Levante UniÃ³n Deportiva,Spain Primera Division,1,MID,10,,17/07/2017,2022,19,North Macedonia,,,,Right,4,4,2,75,81,78,82,63,56,77,78,52,77,81,82,89,91,74,81,79,71,85,81,86,85,48,75,45,84,62,66,75,79,78,82,63,65,63,12,13,8,12,6,,75+2,75+2,75+2,79,79,79,79,79,79+1,79+1,79+1,78+2,77+2,77+2,77+2,78+2,73+2,70+2,70+2,70+2,73+2,70+2,63+2,63+2,63+2,70+2,18+2,https://cdn.sofifa.net/players/237/239/22_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/mk.png
237942,P. EstupiÃ±Ã¡n,"LB, LWB",79,85,26000000,29000,23,21/01/1998,175,78,483,Villarreal CF,Spain Primera Division,1,SUB,12,,16/09/2020,2027,57,Ecuador,,,,Left,3,3,1,82,34,68,72,75,75,79,20,75,78,38,73,59,36,62,71,81,83,76,71,70,41,69,79,74,42,74,75,52,56,69,62,69,80,79,14,7,14,7,7,,57+2,57+2,57+2,65,61,61,61,65,64+2,64+2,64+2,69+2,67+2,67+2,67+2,69+2,77+2,73+2,73+2,73+2,77+2,77+2,75+2,75+2,75+2,77+2,16+2,https://cdn.sofifa.net/players/237/942/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ec.png
239301,L. MartÃ­nez,"CB, LB, CDM",79,85,25000000,16000,23,18/01/1998,178,77,245,Ajax,Holland Eredivisie,1,CB,21,,1/07/2019,2023,52,Argentina,1369,SUB,25,Left,3,3,2,71,58,73,76,79,80,70,52,74,77,52,74,63,53,79,78,74,68,72,77,79,68,88,83,76,63,84,79,62,73,55,81,81,81,76,6,14,13,14,8,,68+2,68+2,68+2,70,70,70,70,70,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,77+2,79+2,79+2,79+2,77+2,77+2,79+2,79+2,79+2,77+2,18+2,https://cdn.sofifa.net/players/239/301/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
239433,N. MaksimoviÄ‡,"CDM, CM",79,84,23000000,30000,26,26/01/1995,189,78,1860,Getafe CF,Spain Primera Division,1,CDM,20,,16/07/2018,2024,51,Serbia,,,,Right,3,3,1,56,68,75,71,77,78,65,70,73,80,49,70,63,72,76,76,53,58,60,80,56,72,76,84,76,69,78,81,73,78,50,77,76,79,70,14,10,15,15,13,,71+2,71+2,71+2,70,72,72,72,70,73+2,73+2,73+2,72+2,77+2,77+2,77+2,72+2,74+2,78+2,78+2,78+2,74+2,74+2,76+2,76+2,76+2,74+2,20+2,https://cdn.sofifa.net/players/239/433/22_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
240243,Matheus Cunha,"CAM, LM, ST",79,86,35500000,48000,22,27/05/1999,183,76,240,AtlÃ©tico de Madrid,Spain Primera Division,1,SUB,19,,25/08/2021,2026,54,Brazil,,,,Right,4,4,2,85,78,74,84,31,69,75,78,64,76,75,86,77,64,67,83,84,86,85,78,78,77,74,75,66,79,67,20,79,75,74,82,29,28,32,8,7,13,13,11,,78+2,78+2,78+2,81,80,80,80,81,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,17+2,https://cdn.sofifa.net/players/240/243/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png
240679,T. Koopmeiners,"CDM, CM, CB",79,84,24500000,41000,23,28/02/1998,183,77,39,Atalanta,Italian Serie A,1,SUB,7,,30/08/2021,2026,34,Netherlands,105035,SUB,20,Left,2,3,2,65,72,79,72,76,77,76,67,73,82,66,70,69,77,83,76,66,64,66,80,71,78,78,84,75,76,71,79,68,76,85,79,77,75,75,14,8,14,12,10,,72+2,72+2,72+2,73,73,73,73,73,74+2,74+2,74+2,74+2,78+2,78+2,78+2,74+2,77+2,78+2,78+2,78+2,77+2,76+2,76+2,76+2,76+2,76+2,19+2,https://cdn.sofifa.net/players/240/679/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
241637,A. TchouamÃ©ni,"CM, CDM",79,85,28000000,41000,21,27/01/2000,187,81,69,AS Monaco,French Ligue 1,1,MID,8,,30/01/2020,2024,18,France,1335,SUB,24,Right,3,3,2,72,69,75,77,77,82,65,67,73,80,50,77,68,53,79,79,70,73,75,79,69,76,74,85,82,72,78,78,79,78,55,78,77,79,71,9,8,12,12,7,,75+2,75+2,75+2,75,76,76,76,75,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,76+2,79+2,79+2,79+2,76+2,76+2,77+2,77+2,77+2,76+2,17+2,https://cdn.sofifa.net/players/241/637/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
241788,M. Taremi,"ST, CF",79,79,18000000,19000,28,18/07/1992,187,83,236,FC Porto,Portuguese Liga ZON SAGRES,1,ST,9,,31/08/2020,2024,161,Iran,,,,Right,4,4,1,76,79,70,80,38,71,68,81,70,74,74,81,74,43,64,83,77,76,73,81,65,81,74,80,76,74,46,23,83,73,76,81,38,41,25,9,11,9,15,8,,79,79,79,78,79,79,79,78,78+1,78+1,78+1,77+2,72+2,72+2,72+2,77+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,18+2,https://cdn.sofifa.net/players/241/788/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/ir.png
242516,C. Gakpo,"LM, ST",79,85,28000000,19000,22,7/05/1999,189,76,247,PSV,Holland Eredivisie,1,AM,11,,7/07/2016,2025,34,Netherlands,105035,LW,9,Right,4,3,1,85,78,74,79,41,72,79,79,60,74,72,79,77,73,64,80,84,86,80,74,74,83,74,76,76,76,58,39,77,76,63,76,43,38,28,15,11,7,9,5,,77+2,77+2,77+2,79,78,78,78,79,77+2,77+2,77+2,78+2,71+2,71+2,71+2,78+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2,17+2,https://cdn.sofifa.net/players/242/516/22_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
243812,Rodrygo,RW,79,88,38500000,115000,20,9/01/2001,174,64,243,Real Madrid CF,Spain Primera Division,1,SUB,21,,1/07/2019,2025,54,Brazil,,,,Right,4,4,1,87,76,71,83,32,56,71,80,62,74,67,84,80,73,60,80,88,86,87,76,85,71,73,81,42,71,54,21,82,71,74,82,25,36,32,9,8,12,8,5,,75+2,75+2,75+2,79,79,79,79,79,78+2,78+2,78+2,78+2,70+2,70+2,70+2,78+2,59+2,53+2,53+2,53+2,59+2,56+2,44+2,44+2,44+2,56+2,15+2,https://cdn.sofifa.net/players/243/812/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png
244067,M. Lacroix,CB,79,86,33000000,42000,21,6/04/2000,190,88,175,VfL Wolfsburg,German 1. Bundesliga,1,CB,4,,25/08/2020,2024,18,France,,,,Right,2,2,2,88,33,56,65,80,77,35,29,74,73,28,60,37,26,66,69,81,93,64,78,55,46,80,67,83,27,74,83,32,51,38,80,83,78,74,14,7,12,12,11,,56+2,56+2,56+2,58,57,57,57,58,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,71+2,74+2,74+2,74+2,71+2,74+2,79+2,79+2,79+2,74+2,18+2,https://cdn.sofifa.net/players/244/067/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/fr.png
247204,Emerson,RB,79,84,25000000,70000,22,14/01/1999,181,79,18,Tottenham Hotspur,English Premier League,1,CB,12,,31/08/2021,2026,54,Brazil,,,,Right,3,3,1,84,62,71,74,74,77,77,57,70,77,44,74,73,47,65,77,82,85,74,75,67,77,79,82,74,62,80,72,73,65,48,65,70,78,79,11,13,9,10,13,,71+2,71+2,71+2,73,73,73,73,73,72+2,72+2,72+2,75+2,72+2,72+2,72+2,75+2,77+2,74+2,74+2,74+2,77+2,77+2,75+2,75+2,75+2,77+2,19+2,https://cdn.sofifa.net/players/247/204/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
247851,Bruno GuimarÃ£es,"CDM, CM",79,84,24500000,52000,23,16/11/1997,182,78,66,Olympique Lyonnais,French Ligue 1,1,CDM,39,,30/01/2020,2024,54,Brazil,,,,Right,3,3,2,68,63,78,78,73,75,66,60,60,84,66,78,75,62,82,80,66,69,71,77,73,66,59,84,72,67,74,75,66,82,65,80,75,76,71,7,11,15,11,11,,69+2,69+2,69+2,73,73,73,73,73,76+2,76+2,76+2,75+2,79+2,79+2,79+2,75+2,75+2,78+2,78+2,78+2,75+2,74+2,73+2,73+2,73+2,74+2,18+2,https://cdn.sofifa.net/players/247/851/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
251809,S. Botman,CB,79,85,25500000,27000,21,12/01/2000,193,81,65,LOSC Lille,French Ligue 1,1,CB,4,,24/09/2020,2025,34,Netherlands,,,,Left,3,2,2,60,36,59,61,80,84,43,24,81,72,27,59,47,28,70,64,57,63,59,75,41,65,78,82,88,37,79,77,38,57,37,74,79,82,78,12,9,8,6,14,,55+2,55+2,55+2,54,56,56,56,54,58+2,58+2,58+2,58+2,65+2,65+2,65+2,58+2,70+2,75+2,75+2,75+2,70+2,72+2,79+2,79+2,79+2,72+2,17+2,https://cdn.sofifa.net/players/251/809/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/nl.png
252371,J. Bellingham,"CM, LM",79,89,37000000,21000,18,29/06/2003,186,75,22,Borussia Dortmund,German 1. Bundesliga,1,MID,22,,23/07/2020,2025,14,England,1318,SUB,21,Right,4,3,2,75,69,73,80,75,77,62,69,57,79,64,80,58,45,78,80,78,73,81,82,77,74,75,87,71,69,82,77,72,78,56,76,78,78,69,14,11,10,5,8,,73+2,73+2,73+2,76,76,76,76,76,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,76+2,78+2,78+2,78+2,76+2,75+2,75+2,75+2,75+2,75+2,18+2,https://cdn.sofifa.net/players/252/371/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
255475,Antony,RW,79,88,39500000,17000,21,24/02/2000,174,63,245,Ajax,Holland Eredivisie,1,AM,11,,1/07/2020,2025,54,Brazil,,,,Left,3,5,2,91,72,72,84,37,65,70,75,45,73,67,84,74,75,62,84,93,90,92,74,85,69,57,78,57,69,72,39,74,77,65,78,38,37,21,9,10,14,8,13,,73+2,73+2,73+2,79,78,78,78,79,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,61+2,58+2,58+2,58+2,61+2,57+2,48+2,48+2,48+2,57+2,17+2,https://cdn.sofifa.net/players/255/475/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/br.png
24630,Pepe Reina,GK,78,78,1600000,27000,38,31/08/1982,188,92,46,Lazio,Italian Serie A,1,GK,25,,1/09/2020,2022,45,Spain,,,,Right,3,1,3,,,,,,,11,14,13,37,11,10,11,11,39,23,43,49,50,74,60,59,71,34,70,15,32,22,13,65,24,64,20,22,24,77,78,79,79,77,45,31+3,31+3,31+3,29,32,32,32,29,34+3,34+3,34+3,31+3,36+3,36+3,36+3,31+3,30+3,34+3,34+3,34+3,30+3,30+3,32+3,32+3,32+3,30+3,77+1,https://cdn.sofifa.net/players/024/630/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/es.png
